qa_status,acceptable,rejection_reason,reviewer_notes,question_id,skill_id,band,level,phase,target_word,question_type,sentence_with_blank,full_sentence,correct_answer,answer_choices,image_path,image_preview_path,image_role,image_policy,replacement_needed,kimi_prompt
no_image_required,,,,HFWQ-0370,hfw_51_75,HFW 51-75,2,1,her,hfw_sentence_spell,___ book is on the table.,Her book is on the table.,her,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Her book is on the table."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0371,hfw_51_75,HFW 51-75,2,2,her,hfw_sentence_spell,She tied ___ shoes.,She tied her shoes.,her,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""She tied her shoes."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0372,hfw_51_75,HFW 51-75,2,2,her,hfw_sentence_spell,___ cat slept on the bed.,Her cat slept on the bed.,her,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Her cat slept on the bed."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0373,hfw_51_75,HFW 51-75,1,1,would,multiple_choice,___ you like a turn?,Would you like a turn?,would,in | would | your | for,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Would you like a turn?"". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0374,hfw_51_75,HFW 51-75,1,2,would,multiple_choice,I ___ like some water.,I would like some water.,would,for | in | would | number,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""I would like some water."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0375,hfw_51_75,HFW 51-75,1,2,would,multiple_choice,She ___ read all day.,She would read all day.,would,water | for | would | number,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""She would read all day."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0376,hfw_51_75,HFW 51-75,2,1,would,hfw_sentence_spell,___ the dog chase the ball?,Would the dog chase the ball?,would,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Would the dog chase the ball?"". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0377,hfw_51_75,HFW 51-75,2,2,would,hfw_sentence_spell,We ___ help if we could.,We would help if we could.,would,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""We would help if we could."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0378,hfw_51_75,HFW 51-75,2,2,would,hfw_sentence_spell,He ___ choose the blue crayon.,He would choose the blue crayon.,would,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""He would choose the blue crayon."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0379,hfw_51_75,HFW 51-75,1,1,make,multiple_choice,___ a circle with your pencil.,Make a circle with your pencil.,make,in | your | for | make,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Make a circle with your pencil."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0380,hfw_51_75,HFW 51-75,1,2,make,multiple_choice,We ___ a tower with blocks.,We make a tower with blocks.,make,make | number | for | in,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""We make a tower with blocks."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0381,hfw_51_75,HFW 51-75,1,2,make,multiple_choice,Can you ___ a pattern?,Can you make a pattern?,make,water | for | make | number,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Can you make a pattern?"". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0382,hfw_51_75,HFW 51-75,2,1,make,hfw_sentence_spell,She can ___ a paper hat.,She can make a paper hat.,make,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""She can make a paper hat."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0383,hfw_51_75,HFW 51-75,2,2,make,hfw_sentence_spell,___ your bed in the morning.,Make your bed in the morning.,make,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Make your bed in the morning."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0384,hfw_51_75,HFW 51-75,2,2,make,hfw_sentence_spell,He helped ___ lunch.,He helped make lunch.,make,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""He helped make lunch."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0385,hfw_51_75,HFW 51-75,1,1,like,multiple_choice,I ___ red apples.,I like red apples.,like,for | your | in | like,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""I like red apples."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0386,hfw_51_75,HFW 51-75,1,2,like,multiple_choice,Do you ___ this book?,Do you like this book?,like,like | number | in | for,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Do you like this book?"". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0387,hfw_51_75,HFW 51-75,1,2,like,multiple_choice,The dog looks ___ a wolf.,The dog looks like a wolf.,like,like | number | water | for,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The dog looks like a wolf."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0388,hfw_51_75,HFW 51-75,2,1,like,hfw_sentence_spell,I ___ to read at night.,I like to read at night.,like,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""I like to read at night."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0389,hfw_51_75,HFW 51-75,2,2,like,hfw_sentence_spell,She likes songs ___ this one.,She likes songs like this one.,like,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""She likes songs like this one."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0390,hfw_51_75,HFW 51-75,2,2,like,hfw_sentence_spell,The cloud looks ___ a rabbit.,The cloud looks like a rabbit.,like,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The cloud looks like a rabbit."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0391,hfw_51_75,HFW 51-75,1,1,him,multiple_choice,I gave ___ the ball.,I gave him the ball.,him,in | said | for | him,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""I gave him the ball."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0392,hfw_51_75,HFW 51-75,1,2,him,multiple_choice,She helped ___ stand up.,She helped him stand up.,him,can | said | him | for,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""She helped him stand up."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0393,hfw_51_75,HFW 51-75,1,2,him,multiple_choice,The dog followed ___ home.,The dog followed him home.,him,said | him | can | number,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The dog followed him home."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0394,hfw_51_75,HFW 51-75,2,1,him,hfw_sentence_spell,We saw ___ at school.,We saw him at school.,him,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""We saw him at school."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0395,hfw_51_75,HFW 51-75,2,2,him,hfw_sentence_spell,Please tell ___ the answer.,Please tell him the answer.,him,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Please tell him the answer."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0396,hfw_51_75,HFW 51-75,2,2,him,hfw_sentence_spell,The teacher called ___ first.,The teacher called him first.,him,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The teacher called him first."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0397,hfw_51_75,HFW 51-75,1,1,into,multiple_choice,The frog jumped ___ the pond.,The frog jumped into the pond.,into,number | you | into | people,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The frog jumped into the pond."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0398,hfw_51_75,HFW 51-75,1,2,into,multiple_choice,Put the blocks ___ the box.,Put the blocks into the box.,into,number | into | people | water,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Put the blocks into the box."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0399,hfw_51_75,HFW 51-75,1,2,into,multiple_choice,She walked ___ the room.,She walked into the room.,into,into | look | people | water,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""She walked into the room."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0400,hfw_51_75,HFW 51-75,2,1,into,hfw_sentence_spell,The bird flew ___ the tree.,The bird flew into the tree.,into,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The bird flew into the tree."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0401,hfw_51_75,HFW 51-75,2,2,into,hfw_sentence_spell,Pour the water ___ the cup.,Pour the water into the cup.,into,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Pour the water into the cup."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0402,hfw_51_75,HFW 51-75,2,2,into,hfw_sentence_spell,He dropped the coin ___ the jar.,He dropped the coin into the jar.,into,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""He dropped the coin into the jar."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
