id,priority,skillId,targetWord,pair,itemType,imageNeeded,audioNeeded,suggestedImagePath,suggestedAudioPath,imagePrompt,audioPrompt,reason,existingImageCount,existingAudioCount,sourcePromptType,notes
wm-0406,P1,verbs,whisper,,verb,true,true,public/images/assessment/language/variants/verbs/whisper-01.webp,public/audio/vocabulary/whisper.mp3,"Create a clear child-friendly cartoon-realistic image showing the action verb ""whisper"". The action must be obvious from the picture. No text, labels, signs, speech bubbles, logos, or watermarks.","Record clean child-friendly American English audio for ""whisper"". Say the whole word naturally only once. Do not spell it. No music, sound effects, echo, robotic voice, or background noise. Normalize volume to match the existing approved vocabulary audio.",Active grammar runtime gap: strict grammar variants need approved image and choice audio.,0,0,action_verb_image_and_word_audio,
wm-0407,P1,verbs,wonder,,verb,true,true,public/images/assessment/language/variants/verbs/wonder-01.webp,public/audio/vocabulary/wonder.mp3,"Create a clear child-friendly cartoon-realistic image showing the action verb ""wonder"". The action must be obvious from the picture. No text, labels, signs, speech bubbles, logos, or watermarks.","Record clean child-friendly American English audio for ""wonder"". Say the whole word naturally only once. Do not spell it. No music, sound effects, echo, robotic voice, or background noise. Normalize volume to match the existing approved vocabulary audio.",Active grammar runtime gap: strict grammar variants need approved image and choice audio.,0,0,action_verb_image_and_word_audio,
wm-0408,P1,verbs,zip,,verb,false,true,,public/audio/vocabulary/zip.mp3,,"Record clean child-friendly American English audio for ""zip"". Say the whole word naturally only once. Do not spell it. No music, sound effects, echo, robotic voice, or background noise. Normalize volume to match the existing approved vocabulary audio.",Active grammar runtime gap: strict grammar variants need approved image and choice audio.,8,0,action_verb_image_and_word_audio,
wm-0409,P2,homophones_homonyms,bare,bare/bear,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/bare-bear-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""bare/bear"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,homophone_context_scene,
wm-0410,P2,homophones_homonyms,be,be/bee,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/be-bee-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""be/bee"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,1,homophone_context_scene,
wm-0411,P2,homophones_homonyms,bee,be/bee,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/be-bee-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""be/bee"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,1,homophone_context_scene,
wm-0412,P2,homophones_homonyms,blew,blue/blew,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/blue-blew-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""blue/blew"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,homophone_context_scene,
wm-0413,P2,homophones_homonyms,bored,board/bored,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/board-bored-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""board/bored"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,homophone_context_scene,
wm-0414,P2,homophones_homonyms,brake,break/brake,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/break-brake-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""break/brake"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,homophone_context_scene,
wm-0415,P2,homophones_homonyms,break,break/brake,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/break-brake-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""break/brake"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,homophone_context_scene,
wm-0416,P2,homophones_homonyms,by,by/buy/bye,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/by-buy-bye-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""by/buy/bye"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,1,homophone_context_scene,
wm-0417,P2,homophones_homonyms,bye,by/buy/bye,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/by-buy-bye-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""by/buy/bye"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,homophone_context_scene,
wm-0418,P2,homophones_homonyms,cell,cell/sell,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/cell-sell-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""cell/sell"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,homophone_context_scene,
wm-0419,P2,homophones_homonyms,cent,cent/sent/scent,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/cent-sent-scent-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""cent/sent/scent"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,homophone_context_scene,
wm-0420,P2,homophones_homonyms,clothes,close/clothes,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/close-clothes-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""close/clothes"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,homophone_context_scene,
wm-0421,P2,homophones_homonyms,dye,die/dye,homophone_context,true,false,public/images/assessment/language/variants/homophones-homonyms/die-dye-01.webp,,"Create a child-friendly context image that disambiguates the homophone/homonym item ""die/dye"". The picture must make the intended meaning obvious without written text. No labels, signs, captions, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,homophone_context_scene,
